ID,Odds,Bet,Result,Profit
1924,4.33,"$1,000.00",Lose,$0.00
1925,5.5,"$1,000.00",Lose,$0.00
1926,3,"$1,000.00",Lose,$0.00
1927,3.25,"$1,000.00",Lose,$0.00
1928,2.75,"$1,000.00",Lose,$0.00
1929,5,"$1,000.00",Win,"$4,000.00"
1930,6.5,"$1,000.00",Lose,$0.00
1931,6.5,"$1,000.00",Lose,$0.00
1932,5.5,"$1,000.00",Win,"$4,500.00"
1933,2.5,"$1,000.00",Lose,$0.00
1934,3.25,"$1,000.00",Lose,$0.00
1935,4.5,"$1,000.00",Lose,$0.00
1936,3.75,"$1,000.00",Lose,$0.00
1937,5,"$1,000.00",Lose,$0.00
1938,2.25,"$1,000.00",Lose,$0.00
1939,6,"$1,000.00",Lose,$0.00
1940,3.25,"$1,000.00",Lose,$0.00
1941,7,"$1,000.00",Lose,$0.00
1942,4.5,"$1,000.00",Lose,$0.00
1943,2.62,"$1,000.00",Lose,$0.00
1944,1.91,"$1,000.00",Lose,$0.00
1945,3.75,"$1,000.00",Lose,$0.00
1946,2.88,"$1,000.00",Win,"$1,880.00"
1947,2.5,"$1,000.00",Lose,$0.00
1948,4.5,"$1,000.00",Lose,$0.00
1949,2.2,"$1,000.00",Win,"$1,200.00"
1950,6,"$1,000.00",Lose,$0.00
1951,3,"$1,000.00",Win,"$2,000.00"
1952,15,"$1,000.00",Lose,$0.00
1953,3,"$1,000.00",Lose,$0.00
1954,3.5,"$1,000.00",Lose,$0.00
1955,2.5,"$1,000.00",Lose,$0.00
1956,3.25,"$1,000.00",Lose,$0.00
1957,4.5,"$1,000.00",Lose,$0.00
1958,1.8,"$1,000.00",Win,$800.00
1959,7,"$1,000.00",Lose,$0.00
1960,3.75,"$1,000.00",Lose,$0.00
1961,3,"$1,000.00",Lose,$0.00
1962,6.5,"$1,000.00",Lose,$0.00
1963,4,"$1,000.00",Lose,$0.00
1964,5,"$1,000.00",Lose,$0.00
1965,2.38,"$1,000.00",Win,"$1,380.00"
1966,5.5,"$1,000.00",Lose,$0.00
1967,3.25,"$1,000.00",Lose,$0.00
1968,5,"$1,000.00",Lose,$0.00
1969,2.38,"$1,000.00",Lose,$0.00
1970,2.75,"$1,000.00",Lose,$0.00
1971,2.62,"$1,000.00",Lose,$0.00
1972,8,"$1,000.00",Win,"$7,000.00"
1973,4.5,"$1,000.00",Lose,$0.00
1974,1.8,"$1,000.00",Win,$800.00
1975,2.1,"$1,000.00",Lose,$0.00
1976,3.25,"$1,000.00",Lose,$0.00
1977,5.5,"$1,000.00",Lose,$0.00
1978,4,"$1,000.00",Win,"$3,000.00"
1979,1.44,"$1,000.00",Lose,$0.00
1980,4.5,"$1,000.00",Lose,$0.00
1981,2.1,"$1,000.00",Lose,$0.00
1982,3,"$1,000.00",Win,"$2,000.00"
1983,2.38,"$1,000.00",Win,"$1,380.00"
1984,2.5,"$1,000.00",Lose,$0.00
1985,5.5,"$1,000.00",Lose,$0.00
1986,1.44,"$1,000.00",Win,$440.00
1987,3.25,"$1,000.00",Lose,$0.00
1988,2.5,"$1,000.00",Lose,$0.00
1989,4,"$1,000.00",Win,"$3,000.00"
1990,4,"$1,000.00",Lose,$0.00
1991,2.87,"$1,000.00",Lose,$0.00
1992,10,"$1,000.00",Lose,$0.00
1993,17,"$1,000.00",Lose,$0.00
1994,2.25,"$1,000.00",Lose,$0.00
1995,1.8,"$1,000.00",Win,$800.00
1996,6.5,"$1,000.00",Lose,$0.00
1997,1.83,"$1,000.00",Lose,$0.00
1998,2.5,"$1,000.00",Lose,$0.00
1999,2.75,"$1,000.00",Lose,$0.00
2000,3.5,"$1,000.00",Lose,$0.00
2001,2.75,"$1,000.00",Win,"$1,750.00"
2002,12,"$1,000.00",Win,"$11,000.00"
2003,4.5,"$1,000.00",Lose,$0.00
2004,9,"$1,000.00",Lose,$0.00
2005,2.1,"$1,000.00",Lose,$0.00
2006,5,"$1,000.00",Win,"$4,000.00"
2007,1.83,"$1,000.00",Lose,$0.00
2008,4.33,"$1,000.00",Lose,$0.00
2009,2.88,"$1,000.00",Win,"$1,880.00"
2010,5.5,"$1,000.00",Lose,$0.00
2011,7.5,"$1,000.00",Lose,$0.00
2012,3.75,"$1,000.00",Lose,$0.00
2013,3.75,"$1,000.00",Lose,$0.00
2014,4.5,"$1,000.00",Lose,$0.00
2015,2.37,"$1,000.00",Lose,$0.00
2016,4,"$1,000.00",Win,"$3,000.00"
2017,2.1,"$1,000.00",Win,"$1,100.00"
2018,4,"$1,000.00",Win,"$3,000.00"
2019,4.5,"$1,000.00",Lose,$0.00
2020,4.5,"$1,000.00",Win,"$3,500.00"
2021,3,"$1,000.00",Lose,$0.00
2022,11,"$1,000.00",Lose,$0.00
2023,3,"$1,000.00",Lose,$0.00
2024,6,"$1,000.00",Win,"$5,000.00"
2025,2.62,"$1,000.00",Win,"$1,620.00"
2026,2.05,"$1,000.00",Lose,$0.00
2027,1.67,"$1,000.00",Lose,$0.00
2028,4.5,"$1,000.00",Win,"$3,500.00"
2029,2.1,"$1,000.00",Lose,$0.00
2030,9,"$1,000.00",Lose,$0.00
2031,2.88,"$1,000.00",Lose,$0.00
2032,2.1,"$1,000.00",Lose,$0.00
2033,10,"$1,000.00",Win,"$9,000.00"
2034,3.5,"$1,000.00",Lose,$0.00
2035,3.5,"$1,000.00",Win,"$2,500.00"
2036,1.83,"$1,000.00",Lose,$0.00
2037,7.5,"$1,000.00",Lose,$0.00
2038,1.8,"$1,000.00",Lose,$0.00
2039,5.5,"$1,000.00",Lose,$0.00
2040,4,"$1,000.00",Lose,$0.00
2041,4.5,"$1,000.00",Lose,$0.00
2042,3.25,"$1,000.00",Win,"$2,250.00"
2043,4.33,"$1,000.00",Lose,$0.00
2044,3.5,"$1,000.00",Lose,$0.00
2045,3.5,"$1,000.00",Win,"$2,500.00"
2046,3.5,"$1,000.00",Lose,$0.00
2047,1.91,"$1,000.00",Lose,$0.00
2048,5,"$1,000.00",Win,"$4,000.00"
2049,1.83,"$1,000.00",Lose,$0.00
2050,11,"$1,000.00",Lose,$0.00
2051,2,"$1,000.00",Lose,$0.00
2052,5,"$1,000.00",Lose,$0.00
2053,3.5,"$1,000.00",Lose,$0.00
2054,3.25,"$1,000.00",Lose,$0.00
2055,5,"$1,000.00",Lose,$0.00
2056,2.62,"$1,000.00",Lose,$0.00
2057,3.75,"$1,000.00",Lose,$0.00
2058,1.83,"$1,000.00",Win,$830.00
2059,5,"$1,000.00",Lose,$0.00
2060,1.22,"$1,000.00",Win,$220.00
2061,7.5,"$1,000.00",Lose,$0.00
2062,2.88,"$1,000.00",Win,"$1,880.00"
2063,1.4,"$1,000.00",Lose,$0.00
2064,7,"$1,000.00",Lose,$0.00
2065,2.5,"$1,000.00",Win,"$1,500.00"
2066,3,"$1,000.00",Win,"$2,000.00"
2067,1.67,"$1,000.00",Lose,$0.00
2068,5,"$1,000.00",Win,"$4,000.00"
2069,3.75,"$1,000.00",Lose,$0.00
2070,5,"$1,000.00",Lose,$0.00
2071,4,"$1,000.00",Lose,$0.00
2072,3,"$1,000.00",Lose,$0.00
2073,26,"$1,000.00",Win,"$25,000.00"
2074,5,"$1,000.00",Lose,$0.00
2075,2.38,"$1,000.00",Lose,$0.00
2076,1.8,"$1,000.00",Lose,$0.00
2077,2.25,"$1,000.00",Win,"$1,250.00"
2078,5.5,"$1,000.00",Lose,$0.00
2079,1.73,"$1,000.00",Lose,$0.00
2080,7,"$1,000.00",Lose,$0.00
2081,5,"$1,000.00",Lose,$0.00
2082,15,"$1,000.00",Lose,$0.00
2083,2,"$1,000.00",Win,"$1,000.00"
2084,7,"$1,000.00",Lose,$0.00
2085,3.5,"$1,000.00",Lose,$0.00
2086,1.8,"$1,000.00",Lose,$0.00
2087,13,"$1,000.00",Lose,$0.00
2088,5,"$1,000.00",Lose,$0.00
2089,15,"$1,000.00",Lose,$0.00
2090,7.5,"$1,000.00",Win,"$6,500.00"
2091,5.5,"$1,000.00",Lose,$0.00
2092,5.5,"$1,000.00",Lose,$0.00
2093,5,"$1,000.00",Lose,$0.00
2094,6.5,"$1,000.00",Lose,$0.00
2095,7.5,"$1,000.00",Lose,$0.00
2096,5,"$1,000.00",Lose,$0.00
2097,3.5,"$1,000.00",Lose,$0.00
2098,3.75,"$1,000.00",Lose,$0.00
2099,5,"$1,000.00",Lose,$0.00
2100,2.88,"$1,000.00",Lose,$0.00
2101,3,"$1,000.00",Lose,$0.00
2102,4,"$1,000.00",Lose,$0.00
2103,2.25,"$1,000.00",Lose,$0.00
2104,2,"$1,000.00",Win,"$1,000.00"
2105,11,"$1,000.00",Lose,$0.00
2106,3.75,"$1,000.00",Lose,$0.00
2107,3.75,"$1,000.00",Lose,$0.00
2108,3.75,"$1,000.00",Lose,$0.00
2109,5,"$1,000.00",Lose,$0.00
2110,4.5,"$1,000.00",Lose,$0.00
2111,12,"$1,000.00",Lose,$0.00
2112,4.5,"$1,000.00",Lose,$0.00
2113,4.5,"$1,000.00",Win,"$3,500.00"
2114,5,"$1,000.00",Win,"$4,000.00"
2115,11,"$1,000.00",Lose,$0.00
2116,11,"$1,000.00",Lose,$0.00
2117,3,"$1,000.00",Win,"$2,000.00"
2118,3.25,"$1,000.00",Lose,$0.00
2119,6,"$1,000.00",Lose,$0.00
2120,2.37,"$1,000.00",Lose,$0.00
2121,6.5,"$1,000.00",Lose,$0.00
2122,5,"$1,000.00",Lose,$0.00
2123,5,"$1,000.00",Lose,$0.00
2124,4.5,"$1,000.00",Lose,$0.00
2125,9,"$1,000.00",Lose,$0.00
2126,5,"$1,000.00",Lose,$0.00
2127,2.75,"$1,000.00",Lose,$0.00
2128,2.25,"$1,000.00",Lose,$0.00
2129,6.5,"$1,000.00",Win,"$5,500.00"
2130,2.62,"$1,000.00",Win,"$1,620.00"
2131,6,"$1,000.00",Lose,$0.00
2132,2.63,"$1,000.00",Lose,$0.00
2133,2,"$1,000.00",Win,"$1,000.00"
2134,1.95,"$1,000.00",Lose,$0.00
2135,7,"$1,000.00",Lose,$0.00
2136,7,"$1,000.00",Lose,$0.00
2137,12,"$1,000.00",Lose,$0.00
2138,4.5,"$1,000.00",Lose,$0.00
2139,5.5,"$1,000.00",Win,"$4,500.00"
2140,5,"$1,000.00",Lose,$0.00
2141,5.5,"$1,000.00",Lose,$0.00
2142,2,"$1,000.00",Lose,$0.00
2143,2.1,"$1,000.00",Lose,$0.00
2144,4,"$1,000.00",Win,"$3,000.00"
2145,7.5,"$1,000.00",Lose,$0.00
2146,5,"$1,000.00",Lose,$0.00
2147,5,"$1,000.00",Win,"$4,000.00"
2148,1.67,"$1,000.00",Lose,$0.00
2149,4,"$1,000.00",Lose,$0.00
2150,2.25,"$1,000.00",Lose,$0.00
2151,3,"$1,000.00",Win,"$2,000.00"
2152,3,"$1,000.00",Lose,$0.00
2153,8,"$1,000.00",Lose,$0.00
2154,34,"$1,000.00",Lose,$0.00
2155,11,"$1,000.00",Lose,$0.00
2156,17,"$1,000.00",Lose,$0.00
2157,17,"$1,000.00",Lose,$0.00
2158,3.5,"$1,000.00",Lose,$0.00
2159,3.5,"$1,000.00",Lose,$0.00
2160,4,"$1,000.00",Lose,$0.00
2161,3.25,"$1,000.00",Win,"$2,250.00"
2162,11,"$1,000.00",Lose,$0.00
2163,3,"$1,000.00",Win,"$2,000.00"
2164,6,"$1,000.00",Win,"$5,000.00"
2165,2.63,"$1,000.00",Win,"$1,630.00"
2166,3.25,"$1,000.00",Win,"$2,250.00"
2167,10,"$1,000.00",Win,"$9,000.00"
2168,11,"$1,000.00",Lose,$0.00
2169,5.5,"$1,000.00",Lose,$0.00
2170,5.5,"$1,000.00",Lose,$0.00
2171,4.5,"$1,000.00",Lose,$0.00
2172,3.5,"$1,000.00",Lose,$0.00
2173,3.5,"$1,000.00",Win,"$2,500.00"
2174,3.5,"$1,000.00",Lose,$0.00
2175,2.75,"$1,000.00",Lose,$0.00
2176,5.5,"$1,000.00",Win,"$4,500.00"
2177,2.88,"$1,000.00",Lose,$0.00
2178,5.5,"$1,000.00",Lose,$0.00
2179,1.62,"$1,000.00",Win,$620.00
2180,5,"$1,000.00",Lose,$0.00
2181,4.33,"$1,000.00",Lose,$0.00
2182,8.5,"$1,000.00",Lose,$0.00
2183,3,"$1,000.00",Lose,$0.00
2184,5,"$1,000.00",Lose,$0.00
2185,3.5,"$1,000.00",Win,"$2,500.00"
2186,3.75,"$1,000.00",Lose,$0.00
2187,4.5,"$1,000.00",Lose,$0.00
2188,2.2,"$1,000.00",Win,"$1,200.00"
2189,6,"$1,000.00",Win,"$5,000.00"
2190,15,"$1,000.00",Lose,$0.00
2191,11,"$1,000.00",Lose,$0.00
2192,1.83,"$1,000.00",Lose,$0.00
2193,8,"$1,000.00",Lose,$0.00
2194,7,"$1,000.00",Lose,$0.00
2195,4,"$1,000.00",Win,"$3,000.00"
2196,2.62,"$1,000.00",Lose,$0.00
2197,5,"$1,000.00",Lose,$0.00
2198,3.75,"$1,000.00",Lose,$0.00
2199,3,"$1,000.00",Win,"$2,000.00"
2200,13,"$1,000.00",Win,"$12,000.00"
2201,1.67,"$1,000.00",Win,$670.00
2202,3.25,"$1,000.00",Lose,$0.00
2203,2.38,"$1,000.00",Lose,$0.00
2204,10,"$1,000.00",Lose,$0.00
2205,4.5,"$1,000.00",Lose,$0.00
2206,2.1,"$1,000.00",Win,"$1,100.00"
2207,5,"$1,000.00",Lose,$0.00
2208,2.5,"$1,000.00",Lose,$0.00
2209,3.75,"$1,000.00",Win,"$2,750.00"
2210,2.5,"$1,000.00",Lose,$0.00
2211,8,"$1,000.00",Lose,$0.00
2212,11,"$1,000.00",Lose,$0.00
2213,5,"$1,000.00",Lose,$0.00
2214,3.75,"$1,000.00",Lose,$0.00
2215,4,"$1,000.00",Lose,$0.00
2216,3.75,"$1,000.00",Lose,$0.00
2217,5,"$1,000.00",Lose,$0.00
2218,2.75,"$1,000.00",Lose,$0.00
2219,4.33,"$1,000.00",Lose,$0.00
2220,7,"$1,000.00",Lose,$0.00
2221,1.73,"$1,000.00",Win,$730.00
2222,5.5,"$1,000.00",Lose,$0.00
2224,5,"$1,000.00",Lose,$0.00
2225,2.2,"$1,000.00",Win,"$1,200.00"
2226,2.75,"$1,000.00",Win,"$1,750.00"
2227,12,"$1,000.00",Lose,$0.00
2228,5.5,"$1,000.00",Lose,$0.00
2229,2.88,"$1,000.00",Win,"$1,880.00"
2230,9,"$1,000.00",Lose,$0.00
2231,1.73,"$1,000.00",Win,$730.00
2232,3.75,"$1,000.00",Lose,$0.00
2233,5.5,"$1,000.00",Lose,$0.00
2234,4.33,"$1,000.00",Lose,$0.00
2235,6,"$1,000.00",Lose,$0.00
2236,11,"$1,000.00",Lose,$0.00
2237,3.75,"$1,000.00",Lose,$0.00
2238,2.5,"$1,000.00",Lose,$0.00
2239,2.37,"$1,000.00",Lose,$0.00
2240,5.5,"$1,000.00",Lose,$0.00
2241,5,"$1,000.00",Lose,$0.00
2242,17,"$1,000.00",Lose,$0.00
2243,9,"$1,000.00",Lose,$0.00
2244,1.83,"$1,000.00",Win,$830.00
2245,6.5,"$1,000.00",Lose,$0.00
2246,5.5,"$1,000.00",Lose,$0.00
2247,3.5,"$1,000.00",Lose,$0.00
2248,3.25,"$1,000.00",Win,"$2,250.00"
2249,7.5,"$1,000.00",Lose,$0.00
2250,8,"$1,000.00",Lose,$0.00
2251,5,"$1,000.00",Lose,$0.00
2252,9,"$1,000.00",Lose,$0.00
2253,2.1,"$1,000.00",Win,"$1,100.00"
2254,6,"$1,000.00",Lose,$0.00
2255,7,"$1,000.00",Lose,$0.00
2256,7.5,"$1,000.00",Lose,$0.00
2257,13,"$1,000.00",Win,"$12,000.00"
2258,3,"$1,000.00",Win,"$2,000.00"
2259,4,"$1,000.00",Lose,$0.00
2260,5,"$1,000.00",Lose,$0.00
2261,2.25,"$1,000.00",Lose,$0.00
2262,7.5,"$1,000.00",Lose,$0.00
2263,2.1,"$1,000.00",Lose,$0.00
2264,3.5,"$1,000.00",Lose,$0.00
2265,4.33,"$1,000.00",Lose,$0.00
2266,2.2,"$1,000.00",Win,"$1,200.00"
2267,7.5,"$1,000.00",Lose,$0.00
2268,7.5,"$1,000.00",Lose,$0.00
2269,6.5,"$1,000.00",Lose,$0.00
2270,8,"$1,000.00",Lose,$0.00
2271,5,"$1,000.00",Win,"$4,000.00"
2272,21,"$1,000.00",Lose,$0.00
2273,3.5,"$1,000.00",Win,"$2,500.00"
2274,3.5,"$1,000.00",Lose,$0.00
2275,2.25,"$1,000.00",Lose,$0.00
2276,2.2,"$1,000.00",Lose,$0.00
2277,5,"$1,000.00",Lose,$0.00
2278,2.75,"$1,000.00",Lose,$0.00
2279,4,"$1,000.00",Lose,$0.00
2280,5.5,"$1,000.00",Win,"$4,500.00"
2281,5,"$1,000.00",Lose,$0.00
2282,10,"$1,000.00",Lose,$0.00
2283,10,"$1,000.00",Lose,$0.00
2284,2.62,"$1,000.00",Lose,$0.00
2285,2.1,"$1,000.00",Lose,$0.00
2286,2.62,"$1,000.00",Lose,$0.00
2287,7,"$1,000.00",Lose,$0.00
2288,7,"$1,000.00",Lose,$0.00
2289,2.87,"$1,000.00",Lose,$0.00
2290,5,"$1,000.00",Lose,$0.00
2291,9,"$1,000.00",Lose,$0.00
2292,5.5,"$1,000.00",Lose,$0.00
2293,8.5,"$1,000.00",Lose,$0.00
2294,2.1,"$1,000.00",Lose,$0.00
2295,4,"$1,000.00",Lose,$0.00
2296,5,"$1,000.00",Lose,$0.00
2297,9,"$1,000.00",Lose,$0.00
2298,5,"$1,000.00",Lose,$0.00
2299,2.62,"$1,000.00",Lose,$0.00
2300,3.5,"$1,000.00",Lose,$0.00
2301,2.5,"$1,000.00",Lose,$0.00
2302,3.5,"$1,000.00",Lose,$0.00
2303,4.5,"$1,000.00",Lose,$0.00
2304,3.5,"$1,000.00",Lose,$0.00
2305,3.25,"$1,000.00",Lose,$0.00
2306,6,"$1,000.00",Lose,$0.00
2307,2.75,"$1,000.00",Lose,$0.00
2308,9,"$1,000.00",Lose,$0.00
2309,1.67,"$1,000.00",Lose,$0.00
2310,9,"$1,000.00",Lose,$0.00
2311,3.75,"$1,000.00",Lose,$0.00
2312,4.5,"$1,000.00",Lose,$0.00
2313,4,"$1,000.00",Lose,$0.00
2314,2.88,"$1,000.00",Win,"$1,880.00"
2315,1.8,"$1,000.00",Lose,$0.00
2316,6,"$1,000.00",Lose,$0.00
2317,9,"$1,000.00",Lose,$0.00
2318,2.5,"$1,000.00",Win,"$1,500.00"
2319,5,"$1,000.00",Lose,$0.00
2320,5,"$1,000.00",Lose,$0.00
2321,4.33,"$1,000.00",Win,"$3,330.00"
2322,4.5,"$1,000.00",Win,"$3,500.00"
2323,1.83,"$1,000.00",Lose,$0.00
2324,6,"$1,000.00",Lose,$0.00
2325,8,"$1,000.00",Lose,$0.00
2326,3.5,"$1,000.00",Win,"$2,500.00"
2327,4,"$1,000.00",Lose,$0.00
2328,5,"$1,000.00",Lose,$0.00
2329,6,"$1,000.00",Lose,$0.00
2330,4,"$1,000.00",Win,"$3,000.00"
2331,5.5,"$1,000.00",Lose,$0.00
2332,3.75,"$1,000.00",Lose,$0.00
2333,2.2,"$1,000.00",Lose,$0.00
2334,4.5,"$1,000.00",Lose,$0.00
2335,9,"$1,000.00",Win,"$8,000.00"
2336,3,"$1,000.00",Lose,$0.00
2337,7.5,"$1,000.00",Lose,$0.00
2338,13,"$1,000.00",Lose,$0.00
2339,2.5,"$1,000.00",Lose,$0.00
2340,10,"$1,000.00",Win,"$9,000.00"
2341,9,"$1,000.00",Lose,$0.00
2342,10,"$1,000.00",Lose,$0.00
2343,4.5,"$1,000.00",Lose,$0.00
2344,11,"$1,000.00",Lose,$0.00
2345,2,"$1,000.00",Win,"$1,000.00"
2346,4.5,"$1,000.00",Lose,$0.00
2347,3,"$1,000.00",Win,"$2,000.00"
2348,15,"$1,000.00",Lose,$0.00
2349,2.1,"$1,000.00",Win,"$1,100.00"
2350,2.1,"$1,000.00",Lose,$0.00
2351,5,"$1,000.00",Win,"$4,000.00"
2352,2.5,"$1,000.00",Win,"$1,500.00"
2353,3.5,"$1,000.00",Lose,$0.00
2354,4.5,"$1,000.00",Lose,$0.00
2355,5,"$1,000.00",Lose,$0.00
2356,15,"$1,000.00",Lose,$0.00
2357,2.5,"$1,000.00",Lose,$0.00
2358,7,"$1,000.00",Lose,$0.00
2359,6,"$1,000.00",Lose,$0.00
2360,7.5,"$1,000.00",Lose,$0.00
2361,7,"$1,000.00",Lose,$0.00
2362,3,"$1,000.00",Win,"$2,000.00"
2363,4,"$1,000.00",Win,"$3,000.00"
2364,4.33,"$1,000.00",Lose,$0.00
2365,2,"$1,000.00",Lose,$0.00
2366,4.5,"$1,000.00",Lose,$0.00
2367,5,"$1,000.00",Win,"$4,000.00"
2368,5.5,"$1,000.00",Win,"$4,500.00"
2369,2.1,"$1,000.00",Lose,$0.00
2370,1.62,"$1,000.00",Lose,$0.00
2371,3,"$1,000.00",Win,"$2,000.00"
2372,17,"$1,000.00",Lose,$0.00
2373,3.75,"$1,000.00",Lose,$0.00
2374,4.5,"$1,000.00",Lose,$0.00
2375,5.5,"$1,000.00",Lose,$0.00
2376,3,"$1,000.00",Lose,$0.00
2377,8,"$1,000.00",Lose,$0.00
2378,5,"$1,000.00",Lose,$0.00
2379,2.38,"$1,000.00",Win,"$1,380.00"
2380,3.5,"$1,000.00",Lose,$0.00
2381,7.5,"$1,000.00",Lose,$0.00
2382,7,"$1,000.00",Win,"$6,000.00"
2383,3.25,"$1,000.00",Lose,$0.00
2384,6,"$1,000.00",Lose,$0.00
2385,7,"$1,000.00",Lose,$0.00
2386,4.5,"$1,000.00",Lose,$0.00
2387,2.2,"$1,000.00",Win,"$1,200.00"
2388,8,"$1,000.00",Win,"$7,000.00"
2389,2.5,"$1,000.00",Lose,$0.00
2390,2,"$1,000.00",Lose,$0.00
2391,7.5,"$1,000.00",Lose,$0.00
2392,3.5,"$1,000.00",Win,"$2,500.00"
2393,3,"$1,000.00",Win,"$2,000.00"
2394,6,"$1,000.00",Lose,$0.00
2395,7,"$1,000.00",Win,"$6,000.00"
2396,2.5,"$1,000.00",Lose,$0.00
2397,15,"$1,000.00",Lose,$0.00
2398,4,"$1,000.00",Lose,$0.00
2399,3.75,"$1,000.00",Lose,$0.00
2400,4,"$1,000.00",Lose,$0.00
2401,2.38,"$1,000.00",Lose,$0.00
2402,2.1,"$1,000.00",Win,"$1,100.00"
2403,5.5,"$1,000.00",Lose,$0.00
2404,5,"$1,000.00",Lose,$0.00
2405,6.5,"$1,000.00",Lose,$0.00
2406,4.5,"$1,000.00",Lose,$0.00
2407,7,"$1,000.00",Lose,$0.00
2408,3.5,"$1,000.00",Lose,$0.00
2409,4,"$1,000.00",Lose,$0.00
2410,3.5,"$1,000.00",Lose,$0.00
2411,2.25,"$1,000.00",Win,"$1,250.00"
2412,2.5,"$1,000.00",Lose,$0.00
2413,11,"$1,000.00",Lose,$0.00
2414,4.33,"$1,000.00",Win,"$3,330.00"
2415,5.5,"$1,000.00",Lose,$0.00
2416,4,"$1,000.00",Lose,$0.00
2417,6.5,"$1,000.00",Lose,$0.00
2418,4,"$1,000.00",Lose,$0.00
2419,5,"$1,000.00",Lose,$0.00
2420,5,"$1,000.00",Lose,$0.00
2421,6,"$1,000.00",Lose,$0.00
2422,4,"$1,000.00",Lose,$0.00
2423,4,"$1,000.00",Win,"$3,000.00"
2424,3.5,"$1,000.00",Lose,$0.00
2425,3.25,"$1,000.00",Lose,$0.00
2426,6.5,"$1,000.00",Lose,$0.00
2427,3.5,"$1,000.00",Lose,$0.00
2428,3.5,"$1,000.00",Lose,$0.00
2429,4,"$1,000.00",Lose,$0.00
2430,9,"$1,000.00",Lose,$0.00
2431,11,"$1,000.00",Lose,$0.00
2432,2.62,"$1,000.00",Lose,$0.00
2433,11,"$1,000.00",Lose,$0.00
2434,6,"$1,000.00",Lose,$0.00
2435,3.25,"$1,000.00",Win,"$2,250.00"
2436,2.1,"$1,000.00",Win,"$1,100.00"
2437,4.5,"$1,000.00",Lose,$0.00
2438,4.5,"$1,000.00",Lose,$0.00
2439,6,"$1,000.00",Lose,$0.00
2440,6.5,"$1,000.00",Lose,$0.00
2441,3.5,"$1,000.00",Lose,$0.00
2442,2.5,"$1,000.00",Lose,$0.00
2443,2.1,"$1,000.00",Lose,$0.00
2444,5,"$1,000.00",Lose,$0.00
2445,7,"$1,000.00",Lose,$0.00
2446,9,"$1,000.00",Lose,$0.00
2447,3.25,"$1,000.00",Win,"$2,250.00"
2448,2.5,"$1,000.00",Lose,$0.00
2449,2,"$1,000.00",Win,"$1,000.00"
2450,5,"$1,000.00",Win,"$4,000.00"
2451,3,"$1,000.00",Lose,$0.00
2452,2.5,"$1,000.00",Lose,$0.00
2453,5,"$1,000.00",Lose,$0.00
2454,3.5,"$1,000.00",Lose,$0.00
2455,3.25,"$1,000.00",Lose,$0.00
2456,3.25,"$1,000.00",Lose,$0.00
2457,11,"$1,000.00",Lose,$0.00
2458,2.5,"$1,000.00",Lose,$0.00
2459,3.5,"$1,000.00",Lose,$0.00
2460,9,"$1,000.00",Lose,$0.00
2461,17,"$1,000.00",Lose,$0.00
2462,10,"$1,000.00",Lose,$0.00
2463,4,"$1,000.00",Win,"$3,000.00"
2464,2.5,"$1,000.00",Lose,$0.00
2465,4.5,"$1,000.00",Win,"$3,500.00"
2466,13,"$1,000.00",Lose,$0.00
2467,8.5,"$1,000.00",Lose,$0.00
2468,7,"$1,000.00",Lose,$0.00
2469,2.5,"$1,000.00",Lose,$0.00
2470,2.62,"$1,000.00",Win,"$1,620.00"
2471,7,"$1,000.00",Lose,$0.00
2472,4.5,"$1,000.00",Lose,$0.00
2473,4.33,"$1,000.00",Lose,$0.00
2474,5.5,"$1,000.00",Lose,$0.00
2475,8,"$1,000.00",Lose,$0.00
2476,4,"$1,000.00",Lose,$0.00
2477,6.5,"$1,000.00",Lose,$0.00
2478,5,"$1,000.00",Lose,$0.00
2479,3.5,"$1,000.00",Lose,$0.00
2480,7,"$1,000.00",Win,"$6,000.00"
2481,2.25,"$1,000.00",Lose,$0.00
2482,4.5,"$1,000.00",Lose,$0.00
2483,10,"$1,000.00",Lose,$0.00
2484,11,"$1,000.00",Lose,$0.00
2485,2.5,"$1,000.00",Lose,$0.00
2486,5.5,"$1,000.00",Lose,$0.00
2487,2,"$1,000.00",Win,"$1,000.00"
2488,3,"$1,000.00",Win,"$2,000.00"
2489,3,"$1,000.00",Win,"$2,000.00"
2490,6.5,"$1,000.00",Lose,$0.00
2491,3.25,"$1,000.00",Lose,$0.00
2492,3,"$1,000.00",Lose,$0.00
2493,6.5,"$1,000.00",Lose,$0.00
2494,3,"$1,000.00",Lose,$0.00
2495,3.25,"$1,000.00",Lose,$0.00
2496,4.5,"$1,000.00",Lose,$0.00
2497,2.25,"$1,000.00",Lose,$0.00
2498,3.75,"$1,000.00",Lose,$0.00
1,12.1,"$1,000.00",Lose,$0.00
2,2.75,"$1,000.00",Lose,$0.00
3,5,"$1,000.00",Win,"$4,000.00"
4,6,"$1,000.00",Lose,$0.00
5,5.5,"$1,000.00",Win,"$4,500.00"
6,4.4,"$1,000.00",Lose,$0.00
7,2.5,"$1,000.00",Win,"$1,500.00"
8,10,"$1,000.00",Lose,$0.00
9,13,"$1,000.00",Lose,$0.00
10,2.38,"$1,000.00",Win,"$1,380.00"
11,13,"$1,000.00",Lose,$0.00
12,4.5,"$1,000.00",Lose,$0.00
13,9,"$1,000.00",Lose,$0.00
14,13,"$1,000.00",Lose,$0.00
15,10,"$1,000.00",Lose,$0.00
